2001385092.2300282,10967159.655434895,7419210.420977179,3438287.2443469833,0.9892128548087489,0.005420673589512867,0.003667049559554794,0.0016994220421834095,2023209749.5507872,1952668666.430356,10950467.697267383,7782072.967799871,3658366.5917453375,0.9886631737315084,0.005544373366330588,0.003940171259377152,0.0018522816427838998,1975059573.6871686,2003574729.571728,11179208.683956679,7883108.39612376,3695860.1382052214,0.9887687866381554,0.005516965473193674,0.003890332318894073,0.0018239155697569783,2026332906.7900136,498982.9832600649,1262089.7869304207,828636.5787988047,479868.70737963455,0.16255751575521865,0.41116067542630796,0.2699512974037279,0.15633051141474552,3069578.0563689247
1986654140.8018277,10895033.19810968,7385207.917488013,3428965.273194399,0.9891905981957101,0.005424831723477774,0.003677226995712077,0.0017073430851001017,2008363347.1906197,1938245589.270704,10895042.965851761,7747641.291624197,3648049.412869083,0.988630287840367,0.005557174757929421,0.003951796863422437,0.0018607405382811545,1960536322.941049,1991449511.6744971,11120924.915064057,7854650.061511417,3692999.3074330245,0.9887451612484672,0.005521486050194361,0.003899796201757177,0.0018335564995810808,2014118085.9585059,685069.5350182877,1697808.710573683,996244.282527113,533736.6915529264,0.1750815699103309,0.4339048801035064,0.25460775013792136,0.13640579984824147,3912859.21967201
1967505580.0177498,10824065.282898903,7343624.862608561,3411022.83551671,0.9891514336235133,0.005441732821981303,0.0036919626224272274,0.0017148709320780968,1989084292.998774,1920835849.60414,10795762.533625832,7704626.898865847,3632708.0163339498,0.9886086200799058,0.0055563227348540516,0.003965388592829537,0.0018696685924105617,1942968947.0529659,1972985006.6928012,11049292.24690919,7810295.0625804635,3674787.690049273,0.9887075138401172,0.005537050829112278,0.003913915912937306,0.0018415194178333643,1995519381.69234,1349409.672098563,2522305.7872232487,1383657.5143847973,665928.1581229134,0.22789073584603048,0.42597154427171047,0.23367457313512519,0.11246314674713387,5921301.131829523
1918606658.8651001,10574967.93386853,7209143.502614588,3367791.2562099537,0.9890956002917671,0.005451692877373316,0.0037165158826905883,0.0017361909481689965,1939758561.5577931,1873875958.275217,10570955.64884041,7565676.536691029,3582377.213216161,0.9885423786361923,0.00557658984599002,0.003991188342293752,0.0018898431755239376,1895594967.6739645,1924018532.761707,10795564.467760233,7671500.679432439,3623196.6663678144,0.9886490098214773,0.005547256401005234,0.003941969072241268,0.0018617647052761848,1946108794.5752676,1056222.918337229,2279677.3489073133,1231745.915016041,625218.1715363464,0.20339890402970717,0.43900190599826744,0.23719970927324732,0.12039948069877815,5192864.353796929
1920211106.702076,10608310.174424853,7231694.55216916,3383382.220769872,0.9890681931238026,0.005464160757998961,0.0037249232852432103,0.0017427228329552906,1941434493.6494398,1873130990.930314,10585740.34519627,7588085.054431371,3601661.910318231,0.9885084105416284,0.005586418362465526,0.004004464147211206,0.0019007069486948935,1894906478.24026,1924282775.993732,10825005.370818093,7696282.228407374,3643253.505330369,0.9886128224946781,0.005561417088316433,0.003954015174621211,0.0018717452423842814,1946447317.0982878,2128972.449765712,4049267.9758685147,2004574.5088606675,843482.333661113,0.23586332097398807,0.448607868273293,0.2220815966179878,0.09344721413473113,9026297.268156007
1906955606.7008712,10532037.0078315,7211636.738846342,3374362.5089586247,0.989047080056935,0.00546246614920874,0.0037403326191358644,0.0017501211747204728,1928073642.9565077,1861713617.5509052,10496452.064951818,7566431.615147744,3593706.763007895,0.9885011505697682,0.005573228258788081,0.004017495648509163,0.0019081255229345326,1883370207.9940128,1911351819.621403,10747668.662880043,7672012.57765044,3632404.4561311784,0.9885941651219361,0.00555893604710183,0.003968137519815507,0.0018787613111465246,1933403905.3180647,1419277.4562951978,2746953.289437972,1473660.8634336933,679983.92158408,0.22457364063411478,0.43465306809793647,0.23317877959197547,0.10759451167597324,6319875.530750943
1888110101.3995452,10448389.515858516,7165845.855218235,3368063.556958446,0.9890092805751913,0.005472961661816727,0.0037535353731378593,0.0017642223898542164,1909092400.3275802,1843944625.4225223,10429152.907981712,7522795.367987801,3585607.776924979,0.9884546975217633,0.005590593687543698,0.004032627833538455,0.001922080957154524,1865482181.475417,1893964363.3648326,10656220.181045396,7623647.525207961,3624703.679989222,0.988566769370845,0.00556208203377437,0.003979211409990572,0.0018919371853900705,1915868934.7510753,1702430.4647466491,3491612.1402271353,1725856.9964358215,755241.0706563123,0.22181097878019812,0.45492483974072845,0.22486323966897043,0.09840094181010287,7675140.672065919
1853012727.3393326,10274723.248273803,7083593.996877203,3337168.0534917773,0.9889547982129481,0.005483630364093948,0.0037805214008771837,0.0017810500220807651,1873708212.6379755,1808433501.369843,10255386.389146388,7441395.598028955,3556534.318911322,0.9883841780457912,0.005604995505281495,0.0040670324156792175,0.0019437940332481798,1829686817.6759295,1859060785.2824075,10486590.190235227,7535773.87556057,3592649.6735998867,0.9885067837047522,0.005575969125401424,0.00400694999078531,0.0019102971790611297,1880675799.0218031,2432513.6441379553,4046499.5851692082,2056733.8222201841,843311.113896775,0.259355854418881,0.43143986462165473,0.21929001675267662,0.0899142642067878,9379058.165424122
1857848716.638617,10289356.957374265,7092971.044078597,3343132.2118748543,0.9889674517680963,0.005477216222899883,0.0037757205073290067,0.0017796115016747273,1878574176.851945,1813900408.6193695,10274061.134886403,7453736.906030496,3562198.5496278075,0.9883990257740534,0.005598362494550655,0.0040615605252022425,0.0019410512061936991,1835190405.2099142,1864554551.2796128,10518267.96686633,7546088.016478016,3597512.9993222803,0.9885157033148644,0.005576384477346327,0.004000648035620817,0.0019072641721685597,1886216420.2622793,1332592.2377499198,2730631.206876491,1417670.8066702087,629076.8379731565,0.2181012345688828,0.44691393248520894,0.23202577982077482,0.10295905312513347,6109971.089269776
1851899902.4707909,10265799.958061408,7088055.663734805,3340361.5641340245,0.9889489041065,0.005482127627284927,0.0037851532210483323,0.0017838150451665255,1872594119.6567214,1807314667.342185,10247293.227904955,7448077.788912608,3564969.216789033,0.9883732741913649,0.0056039775155245965,0.004073159568546656,0.001949588724563857,1828575007.5757916,1857799285.9723477,10492553.048138626,7539606.1767919045,3594507.2298072223,0.9884929403966094,0.005582849930633645,0.004011653753666261,0.0019125559190907658,1879425952.4270854,1749254.3980282242,3542582.732757702,1717370.8527896688,702251.0371015042,0.22683831857731016,0.45939201949447017,0.22270375141523815,0.09106591051298142,7711459.0206771
1852058560.4926312,10270132.161822543,7083593.6291927425,3342941.0301186778,0.9889485467618633,0.00548396929402983,0.0037824449911445595,0.0017850389529622146,1872755227.3137653,1808980395.114688,10263218.117324837,7448089.607557204,3565134.162915417,0.9883751605470611,0.005607528905141797,0.004069423185302975,0.0019478873624940189,1830256837.0024855,1857443221.7465906,10498853.801935513,7536754.145528621,3593345.5372885866,0.9884895568303065,0.005587254146128229,0.004010891249880132,0.0019122977736851377,1879072175.2313433,863485.0540356643,1883792.6028914016,1088025.3327662367,525785.2989453567,0.19799760905670782,0.43195470447112616,0.24948482139210956,0.12056286508005638,4361088.28863866
1841840568.9669552,10239484.129707644,7071916.0702454215,3342015.737668203,0.9889108818041743,0.005497727355201234,0.003797014179676798,0.001794376660947675,1862493984.9045765,1797966300.5267792,10204716.774488578,7435305.533785869,3562731.7677362245,0.9883448137915691,0.005609548353226988,0.004087198776261806,0.0019584390789420814,1819169054.6027899,1846669947.81732,10426019.62342169,7522419.4527367335,3591316.28983557,0.9884703760347185,0.005580754454736209,0.0040265391192000535,0.0019223303913453553,1868209703.1833138,1271056.4474110273,2528949.5899243443,1327302.202783496,595816.4076358856,0.2220913444388595,0.44188266822328953,0.2319191498483633,0.10410683748948771,5723124.647754753
1836143129.0128129,10198718.1578382,7076901.670430117,3338929.5330098905,0.988897555345332,0.005492756689052134,0.003811429866619512,0.0017982580989963613,1856757678.3740911,1794576692.927857,10177562.442972876,7438819.623794352,3564298.748981672,0.9883350710166303,0.005605133477712094,0.0040968136664963645,0.001962981839161166,1815757373.7436059,1844118673.3459158,10408945.829957228,7524344.5171023095,3596206.2696129563,0.9884600446304385,0.005579265157034382,0.0040330994011873065,0.0019275908113398845,1865648169.9625883,790473.429071483,1806630.1987322227,1052605.9532624523,498274.774312404,0.19056808351904722,0.4355441206979534,0.25376324090942415,0.12012455487357532,4147984.3553785617
1736672460.2075095,9544205.107987225,6644012.0975968,3159692.833785494,0.9889819558091747,0.005435133481193845,0.0037835620874162854,0.0017993486222151697,1756020370.246879,1687618637.9682274,9546865.024650594,7005423.592169181,3379796.5981448796,0.9883270904082969,0.005590970092445314,0.004102615223698754,0.001979324275559036,1707550723.183192,1741879672.148768,9708126.072267259,7053023.709680651,3387282.0927955895,0.9885652040232868,0.005509631798777325,0.004002787295829953,0.0019223768821058438,1762028104.0235114,336099.2641941964,924422.5618577328,648606.4465394414,392233.79693625774,0.14604362722602066,0.4016849734763715,0.281835898456679,0.1704355008409288,2301362.0695276284
1843990290.2450776,10247641.590207517,7097437.296877435,3354685.1669643056,0.9888990859331689,0.005495627311670976,0.0038062289657811894,0.0017990577893789521,1864690054.2991269,1799838692.4283545,10235752.846926618,7483606.251832557,3587801.4545830595,0.988300135039455,0.005620501416823912,0.004109284404420391,0.0019700791393006114,1821145852.9816968,1850235684.8472009,10470218.364040798,7540718.133645473,3602129.315169733,0.9884536259645792,0.005593517296923032,0.004028486880142662,0.0019243698583550296,1871848750.660057,1193376.8734689557,2345250.650800888,1257033.9550970364,563929.3069934488,0.22266193839014564,0.4375801706296939,0.23453916636622213,0.10521872461393836,5359590.786360329
1849874058.5613413,10278558.465227135,7106596.751646292,3355593.401572428,0.9889123359128567,0.005494748799045109,0.0037990700834665573,0.0017938452046316546,1870614807.1797872,1805915729.1148946,10277144.754728181,7489467.658461637,3586433.2015531845,0.9883142283663758,0.005624320240599956,0.004098722509812372,0.0019627288832119584,1827268774.7296374,1856826486.1544518,10507314.835852847,7553477.013018645,3605180.803124774,0.9884662977748858,0.0055934825751331255,0.004021031320944432,0.001919188329036692,1878492458.806448,2448625.5633273055,4146985.5443416745,2057199.7025832075,780411.0416777803,0.2595746820929834,0.4396149703076507,0.21808028422042458,0.0827300633789413,9433221.851929968
1850764985.4637141,10267636.91700366,7116574.914972041,3354914.6920065414,0.9889184713027664,0.0054863020878423594,0.0038025964620583353,0.0017926301473328513,1871504111.9876964,1805577465.1071618,10280020.884342331,7492988.581487685,3591083.045654208,0.9883060887074397,0.005626901879522614,0.004101383840244202,0.0019656255727933947,1826941557.6186461,1857716900.808935,10498133.708503889,7560121.17533048,3605281.430936661,0.9884730436228623,0.005585954552432576,0.004022666739524464,0.0019183350851807084,1879380437.1237059,1398706.9034043886,2901074.1934216865,1458664.2039664742,619184.1796717824,0.2193145443285542,0.4548828373156715,0.22871573339821466,0.09708688495755981,6377629.480464331
1848100900.033773,10263366.029377397,7106472.186269447,3354991.215521499,0.988910239673818,0.005491879669441342,0.0038026403822597637,0.0017952402744808409,1868825729.4649415,1805971972.4174595,10261330.827185277,7489886.49026185,3588763.0503884666,0.9883216544743177,0.00561553313956293,0.004098854866485894,0.001963957519633287,1827311952.7852952,1855261557.6255596,10494205.687031385,7551215.6668861555,3605808.653432754,0.988464445364744,0.005591205812107164,0.0040232107302169634,0.0019211380929319902,1876912787.6329098,1860910.2132260494,3339612.4863373055,1703197.8588067244,708885.1095314778,0.2444511504217998,0.4386950581741983,0.22373388733219607,0.09311990407180575,7612605.667901558
1847762227.8661463,10244424.760658812,7104581.828499186,3354353.305302627,0.9889195926164881,0.005482800875630233,0.003802361614277397,0.0017952448936043217,1868465587.7606068,1806112327.2250705,10269716.92087017,7488373.065794345,3588371.6774986773,0.9883190462110844,0.00561967086935641,0.004097697366048912,0.0019635855535104912,1827458788.8892334,1857283427.4862638,10483011.043407088,7549809.022607758,3602487.421118149,0.9884852351065414,0.005579278575640747,0.0040181668754900425,0.0019173194423276405,1878918734.973397,837859.8425631941,1799170.8785723948,1047645.1320086744,525453.5357237761,0.19901047335470753,0.42734336938184475,0.24883917695706512,0.12480698030638261,4210129.3888680395
